6.002400960384153272E-01 1.508283225295549770E-02 2.993831559574842483E-05 
6.006006006006006093E-01 1.507948781587655981E-02 2.992008949782655038E-05 
6.009615384615384359E-01 1.507548661093919065E-02 2.990188359736630920E-05 
6.013229104028863237E-01 1.508326606217360449E-02 2.988369787980308835E-05 
6.016847172081829509E-01 1.507764695200295747E-02 2.986553233058480419E-05 
6.020469596628537090E-01 1.507279758505366239E-02 2.984738693520776578E-05 
6.024096385542169196E-01 1.507655259915379430E-02 2.982926167916939009E-05 
6.027727546714889417E-01 1.507740935206386412E-02 2.981115654800838865E-05 
6.031363088057901667E-01 1.507908181250283350E-02 2.979307152726639354E-05 
6.035003017501509026E-01 1.507454048121413884E-02 2.977500660252799160E-05 
6.038647342995169254E-01 1.507194526480032729E-02 2.975696175940408189E-05 
6.042296072507553628E-01 1.507300201713398374E-02 2.973893698351115389E-05 
6.045949214026602458E-01 1.507629865695808181E-02 2.972093226050249217E-05 
6.049606775559588367E-01 1.507136708040964813E-02 2.970294757604303651E-05 
6.053268765133172913E-01 1.506518726062070802E-02 2.968498291584907380E-05 
6.056935190793458768E-01 1.507643062478536237E-02 2.966703826562881702E-05 
6.060606060606060774E-01 1.506585106501344244E-02 2.964911361113488063E-05 
6.064281382656154795E-01 1.507097251312841148E-02 2.963120893812658756E-05 
6.067961165048543215E-01 1.506560351137753787E-02 2.961332423241779275E-05 
6.071645415907710452E-01 1.506821969318134988E-02 2.959545947980949656E-05 
6.075334143377886242E-01 1.506272120088470584E-02 2.957761466614621651E-05 
6.079027355623100037E-01 1.506545615282415922E-02 2.955978977729970732E-05 
6.082725060827249841E-01 1.506865037867598234E-02 2.954198479915714985E-05 
6.086427267194157720E-01 1.506004938112390397E-02 2.952419971762634517E-05 
6.090133982947625313E-01 1.506018576483008665E-02 2.950643451865764925E-05 
6.093845216331504888E-01 1.506011385105741722E-02 2.948868918820265813E-05 
6.097560975609755962E-01 1.506695802617254686E-02 2.947096371225730495E-05 
6.101281269066503032E-01 1.505898149862631812E-02 2.945325807681222041E-05 
6.105006105006104411E-01 1.505866663023457987E-02 2.943557226791668717E-05 
6.108735491753206626E-01 1.505826237679974873E-02 2.941790627163324564E-05 
